epoch,loss,running_acc,acc,running_nmi,nmi
1,0.007191162370145321,0.4623739919354839,0.32701421800947866,0.3611483090399691,0.13627012478071532
2,0.0029682084918022157,0.3799521169354839,0.33175355450236965,0.16820513606822385,0.10282328028773603
3,0.0021453657187521457,0.32779737903225803,0.3180094786729858,0.01988352422590659,0.047389400739814375
4,0.0014650123659521342,0.3307333669354839,0.3180094786729858,0.0310303878762547,0.05925787860215913
5,0.0011268749367445707,0.29691280241935486,0.3090047393364929,5.828680457110409e-17,0.03292062894246287
6,0.0010910791344940663,0.3187121975806452,0.3090047393364929,0.013785488204174046,0.047818752715308346
7,0.000934408325701952,0.3287802419354839,0.31469194312796206,0.015866992455283176,0.04704000804543413
8,0.0008195085451006889,0.31714969758064515,0.3071090047393365,0.0018203853134926516,0.03509242888259978
9,0.0007824202068150044,0.31665826612903225,0.3132701421800948,0.013821359277394803,0.046160025183596826
10,0.0006928379414603114,0.31998487903225803,0.3113744075829384,0.0013230326633808355,0.03430045832889593
11,0.0006666885688900948,0.32242943548387093,0.3104265402843602,5.994542252396228e-17,0.03284816156577607
12,0.0006330422824248671,0.32242943548387093,0.3090047393364929,1.773598378373901e-16,0.032887674814659436
13,0.0006208702921867371,0.3280997983870968,0.3109004739336493,1.536217205572325e-16,0.032779309983536856
14,0.0005753017496317625,0.3256552419354839,0.30995260663507107,0.0013005694934034564,0.034354776991247477
15,0.0005683502880856395,0.3309349798387097,0.3075829383886256,1.9055853643853147e-16,0.03301115519366533
16,0.0005693427752703428,0.3422757056451613,0.3080568720379147,0.0,0.03303485727327642
17,0.0005313196219503879,0.31754032258064513,0.30947867298578197,0.0039867893915865186,0.03698214186804181
18,0.0005516048520803451,0.3167590725806452,0.3090047393364929,5.869211246311963e-17,0.03288859367696059
19,0.0005115985404700041,0.31783014112903224,0.31469194312796206,0.020865539088285916,0.054948171601287225
20,0.0004898401210084557,0.3304435483870968,0.3132701421800948,0.012880782047750988,0.04692797953276442
