epoch,loss,running_acc,acc,running_nmi,nmi
1,1.1252950571360998e-08,0.21376439144736842,0.18226600985221675,0.08386494534840076,0.047882958536108265
2,-2.0662605493271258e-07,0.20179655870445345,0.17339901477832512,0.0767809793495727,0.037681998360848165
3,-2.975927054649219e-05,0.20992930794534415,0.17142857142857143,0.08420238277801298,0.03959932038530077
4,-0.005146629278897308,0.20490416244939272,0.1793103448275862,0.07414266088697372,0.038262781310169025
5,-0.03312681894749403,0.20486857920040485,0.17142857142857143,0.082812612184089,0.02504589890128917
6,-0.029951270669698715,0.19416197494939272,0.18620689655172415,0.05025304540208073,0.032823024114623255
7,-0.0028066106024198234,0.1930430794534413,0.18817733990147784,0.02220248594575444,0.04819507151486033
8,-0.000180754527075691,0.1762991839574899,0.1852216748768473,0.008075179981460935,0.047102773597154576
9,-5.562374562687045e-13,0.17340507970647773,0.18620689655172415,5.1982532787762255e-17,0.04353714884328539
10,-5.562374562687045e-13,0.1704398089574899,0.1832512315270936,5.251250401404388e-17,0.043286153848878364
11,-5.562374562687045e-13,0.1684866839574899,0.1793103448275862,1.0552786831007538e-16,0.043184636656464805
12,-5.562374562687045e-13,0.18917241270242915,0.1812807881773399,0.0,0.043488707308983486
13,-5.562374562687045e-13,0.1813243294534413,0.18423645320197043,0.0,0.04319652107990624
14,-5.562374562687045e-13,0.17835905870445345,0.1832512315270936,1.0570025401953484e-16,0.04295141494304499
15,-5.562374562687045e-13,0.1733694964574899,0.18620689655172415,5.171468125620628e-17,0.0440575981163924
16,-5.562374562687045e-13,0.17235735070850203,0.18226600985221675,1.047423136664269e-16,0.043519766806999184
17,-5.562374562687045e-13,0.17940678770242915,0.18226600985221675,1.0799093622991755e-16,0.04348607675820517
18,-5.562374562687045e-13,0.17333391320850203,0.1852216748768473,5.094275792446276e-17,0.04384333724766297
19,-5.562374562687045e-13,0.18729045420040485,0.1832512315270936,0.0,0.04291719598231857
20,-5.562374562687045e-13,0.18128874620445345,0.18620689655172415,5.1704380017984816e-17,0.04360622975341968
21,-5.562374562687045e-13,0.1743460589574899,0.1832512315270936,0.0,0.043227463985703235
22,-5.562374562687045e-13,0.1774180794534413,0.18423645320197043,5.2052874364717823e-17,0.04335743989268693
23,-5.562374562687045e-13,0.1772757464574899,0.18226600985221675,0.0,0.04298035655725151
24,-5.562374562687045e-13,0.17647710020242915,0.1812807881773399,1.0566374979775538e-16,0.04300625302605758
25,-5.562374562687045e-13,0.17640593370445345,0.18620689655172415,5.283562858217456e-17,0.04353090604077106
26,-5.562374562687045e-13,0.17821672570850203,0.1832512315270936,5.0587637268693884e-17,0.043351134841477984
27,-5.562374562687045e-13,0.17940678770242915,0.18423645320197043,5.2419449937775574e-17,0.04307100242113809
28,-5.562374562687045e-13,0.1735118294534413,0.18226600985221675,0.0,0.043245423428431205
29,-5.562374562687045e-13,0.1841116839574899,0.1812807881773399,5.149358326766437e-17,0.043248887677564664
30,-5.562374562687045e-13,0.17731132970647773,0.1832512315270936,5.224243525358519e-17,0.043051797368394956
31,-5.562374562687045e-13,0.16942766320850203,0.18423645320197043,5.15271357839021e-17,0.04342083617244554
32,-5.562374562687045e-13,0.17232176745951416,0.18423645320197043,1.0421199617361541e-16,0.04309818449035107
33,-5.562374562687045e-13,0.18526616270242915,0.1832512315270936,0.0,0.04295068405989329
34,-5.562374562687045e-13,0.1773469129554656,0.18423645320197043,0.0,0.04315435625712586
35,-5.562374562687045e-13,0.1753937879554656,0.18226600985221675,1.0505290810140305e-16,0.04309612422306653
36,-5.562374562687045e-13,0.17818114245951416,0.18029556650246306,1.0369504511148908e-16,0.04292331384906757
37,-5.562374562687045e-13,0.18056126644736842,0.17832512315270935,0.0,0.043524687015791846
38,-5.562374562687045e-13,0.18031218370445345,0.1832512315270936,5.123573974389468e-17,0.04346459194584203
39,-5.562374562687045e-13,0.1636750379554656,0.1852216748768473,5.2746296258461016e-17,0.04324663536632842
40,-5.562374562687045e-13,0.1812531629554656,0.18029556650246306,5.209911540576128e-17,0.04298923523971513
