epoch,loss,running_acc,acc,running_nmi,nmi
1,-0.10596660422161222,0.3331700211864407,0.33056325023084027,0.31600868851996483,0.2642278914370655
2,-0.33672723174095154,0.3282176906779661,0.33887349953831947,0.33684382830785176,0.3448568241108459
3,-0.5191736817359924,0.349854343220339,0.33887349953831947,0.39043082775441323,0.37074830747101734
4,-0.6081869006156921,0.37588718220338985,0.38411819021237303,0.4187217718525472,0.41455626012842783
5,-0.6997277855873107,0.41235434322033904,0.41735918744228995,0.45196556277234823,0.43940413989321675
6,-0.7618510365486145,0.4134004237288136,0.41458910433979684,0.4681226226942151,0.4646814658639198
7,-0.7648725509643555,0.39254502118644063,0.4136657433056325,0.45848658576573403,0.46377554950967786
8,-0.8380465269088745,0.42746292372881356,0.4265927977839335,0.48840439032765204,0.4762028054981564
9,-0.82390855550766,0.442041843220339,0.43859649122807015,0.509563033184609,0.4886360015576625
10,-0.8193058133125305,0.4084216101694915,0.43490304709141275,0.49372808699921167,0.49838315708465003
11,-0.8664607048034668,0.40971927966101696,0.43028624192059095,0.4923720601122768,0.49292213016151715
12,-0.8772209286689758,0.413916843220339,0.4228993536472761,0.4911537215533867,0.4779895773612511
13,-0.9114713907241822,0.4230270127118644,0.4275161588180979,0.5057647074670053,0.48874966903239203
14,-0.9338224053382873,0.43477224576271184,0.4275161588180979,0.5081006144598059,0.49440157479655206
15,-0.9460156202316284,0.40818326271186434,0.4228993536472761,0.5182956067509288,0.5039836334495543
16,-0.9352502465248108,0.434229343220339,0.420129270544783,0.5102643067274429,0.5026818205365174
17,-0.9637012124061585,0.40660752118644067,0.41458910433979684,0.5131994621230097,0.4987393541675888
18,-0.9838833928108215,0.42460275423728816,0.4182825484764543,0.5005365930104357,0.4835008852096346
19,-0.9917012929916382,0.4365995762711864,0.4155124653739612,0.49627806118424844,0.471448127455877
20,-0.9948153257369995,0.4522245762711864,0.4182825484764543,0.5197496947756415,0.4923050763408964
21,-0.9575540900230408,0.42016684322033904,0.4358264081255771,0.49080657504762587,0.47894706184709307
22,-1.0004264116287231,0.430323093220339,0.4515235457063712,0.48803213891612957,0.475467226535213
23,-0.9644620656967163,0.4454184322033898,0.4662973222530009,0.46881799498632687,0.4537452255387651
24,-1.0099528312683106,0.4688824152542373,0.47183748845798706,0.4756341353007679,0.46482043550508156
25,-1.0145668983459473,0.4415254237288136,0.45244690674053556,0.4529577579473802,0.45717223348551705
26,-1.0585905313491821,0.44804025423728816,0.46075715604801476,0.4693078573197001,0.4567996724921963
27,-1.057510542869568,0.45066207627118643,0.44967682363804246,0.48860672546204,0.46092572476269333
28,-1.0500019431114196,0.44258474576271184,0.4422899353647276,0.48231959046300876,0.46088315213825537
29,-1.0833741188049317,0.47333156779661023,0.4533702677746999,0.49641482701048834,0.4660737520755783
30,-1.0552380084991455,0.4530058262711864,0.45706371191135736,0.49664791004890557,0.4705587360155749
31,-1.076851201057434,0.46524099576271183,0.46352723915050786,0.5099737462551787,0.4858098321219013
32,-1.0516774892807006,0.4477621822033898,0.4616805170821791,0.4840471383659568,0.47324007776102583
33,-1.0691615700721742,0.4561175847457627,0.47183748845798706,0.5026050465505364,0.48509810844809453
34,-1.070054578781128,0.46600900423728814,0.46814404432132967,0.48901591873119,0.4733647127737106
35,-1.0592902421951294,0.4467425847457627,0.4487534626038781,0.49075346319616087,0.4673677594982416
36,-1.0695319890975952,0.46655190677966096,0.46352723915050786,0.4973056332516658,0.47266647498733416
37,-1.0662090063095093,0.4946636652542373,0.5060018467220684,0.5152445326308239,0.4899594159350998
38,-1.0598848104476928,0.49024099576271185,0.492151431209603,0.5211046857229712,0.4952719765160822
39,-1.0782856941223145,0.456104343220339,0.46999076638965837,0.4993969874590006,0.48948482027160195
40,-1.0767460584640502,0.446729343220339,0.4616805170821791,0.48955148715643404,0.4728650811984504
41,-1.0374229907989503,0.44336599576271185,0.44321329639889195,0.4911093389465576,0.46953016564588407
42,-1.0757130622863769,0.45039724576271184,0.43951985226223456,0.5130223802767258,0.4866998280124074
43,-1.0759620428085328,0.44647775423728814,0.44598337950138506,0.5102090253174396,0.48678455732335324
44,-1.1103094339370727,0.4516949152542373,0.4487534626038781,0.50670478622405,0.4844901802479857
45,-1.1359740018844604,0.468114406779661,0.44967682363804246,0.5244828964398017,0.48189292044934523
46,-1.1202433824539184,0.460010593220339,0.46537396121883656,0.5298034844731739,0.5059124179535772
47,-1.13184711933136,0.45116525423728815,0.4515235457063712,0.5470280549952216,0.5312522597032155
48,-1.13054416179657,0.4803495762711864,0.4515235457063712,0.558302905583111,0.5298126523506052
49,-1.156965446472168,0.4696504237288136,0.4755309325946445,0.5448380070944328,0.5180742054598899
50,-1.1593357086181642,0.4842425847457627,0.492151431209603,0.5422690658616706,0.5255081266747131
1,-0.09585025998530909,0.3282176906779661,0.3185595567867036,0.29693916314379115,0.23786424064027273
2,-0.29909095764160154,0.3493114406779661,0.3573407202216066,0.35733868065762797,0.3409254721257383
3,-0.4366129398345947,0.3383871822033898,0.3462603878116344,0.35278156380597,0.3451885308381984
4,-0.5647676348686218,0.3871027542372881,0.36934441366574333,0.39129478936701023,0.38524468615513874
5,-0.650412631034851,0.38655985169491525,0.40443213296398894,0.42420624160945464,0.43888645475174076
6,-0.7167084217071533,0.39515360169491526,0.4053554939981533,0.45028275635310466,0.44368589553643306
7,-0.7639117360115051,0.4459745762711864,0.4275161588180979,0.46948084858170613,0.46736092213648356
8,-0.8113389134407043,0.43789724576271183,0.4358264081255771,0.49674519532131456,0.4734782199590574
9,-0.8339022636413574,0.41652542372881357,0.43028624192059095,0.48462813706501917,0.47084664041780355
10,-0.8267266988754273,0.4045286016949152,0.42566943674976915,0.4772595571038982,0.4680504532183723
11,-0.8538096666336059,0.43605667372881357,0.43674976915974145,0.5221321045869336,0.504155595207192
12,-0.8242548108100891,0.436573093220339,0.44321329639889195,0.48400236108069405,0.4829108884930223
13,-0.8826810598373414,0.4384004237288136,0.4469067405355494,0.5245994425585117,0.5104663465326917
14,-0.901047158241272,0.4251191737288136,0.4293628808864266,0.508591851254832,0.4994282140984328
15,-0.9075684189796448,0.428760593220339,0.4312096029547553,0.5044355092034913,0.4914401175595612
16,-0.8935587644577027,0.4034957627118644,0.4053554939981533,0.4701664004793587,0.46876874889590175
17,-0.9094431638717652,0.42460275423728816,0.407202216066482,0.46028913853243153,0.4442808832265186
18,-0.9573821783065796,0.4113082627118644,0.42105263157894735,0.48047274097338954,0.46725169837378444
19,-0.9442130565643311,0.446239406779661,0.4247460757156048,0.5026475164643562,0.4903731197014968
20,-0.9651504516601562,0.44180349576271183,0.43213296398891965,0.5136458374074564,0.5062533961549933
21,-0.9954820036888122,0.4326800847457627,0.4358264081255771,0.5140135033923483,0.4905813700635589
22,-0.9812034964561462,0.43919491525423726,0.4312096029547553,0.5289864464761516,0.5028827137668433
23,-0.9949849367141723,0.4545550847457627,0.44783010156971376,0.5190368991928112,0.5070021852712369
24,-1.0176682829856873,0.4649761652542373,0.44783010156971376,0.5268907395929185,0.5022673265767944
25,-0.9896064400672913,0.44958951271186437,0.46722068328716526,0.5244200563165793,0.5195876561944215
26,-1.0203794717788697,0.475145656779661,0.46722068328716526,0.5450987240792537,0.5174234205336115
27,-1.038654637336731,0.457666843220339,0.469067405355494,0.5289128753780895,0.5201872466915133
28,-1.034488558769226,0.46313559322033904,0.47830101569713757,0.5359662797495921,0.5164729929048477
29,-1.0549671649932861,0.4540254237288136,0.4773776546629732,0.5249715905647258,0.5192711085767857
30,-1.0445005893707275,0.4662738347457627,0.46722068328716526,0.5405480970590381,0.5165256987366987
31,-1.0573065042495728,0.4842425847457627,0.46722068328716526,0.5354866756735079,0.521305597173741
32,-1.0914385795593262,0.46210275423728814,0.45706371191135736,0.5322692734505303,0.5038509240622513
33,-1.0856254339218139,0.46054025423728817,0.4579870729455217,0.5162945493336901,0.506045203797624
34,-1.100604271888733,0.45429025423728814,0.4616805170821791,0.5291030951468085,0.5099462396469131
35,-1.0917766571044922,0.4720074152542373,0.4441366574330563,0.5246423179623874,0.4998277644239982
36,-1.031354260444641,0.48945974576271184,0.45706371191135736,0.5277504045177259,0.5127389738899795
37,-1.0260493278503418,0.5134401483050848,0.45891043397968606,0.5313227877551706,0.502235379440991
38,-1.0606997966766358,0.5235963983050848,0.46537396121883656,0.547296193624964,0.5119658363835093
39,-1.0836017608642579,0.5673463983050848,0.5207756232686981,0.5551410542117128,0.5315554455287969
40,-1.050227415561676,0.5514565677966102,0.494921514312096,0.5242801593371825,0.5043598112794107
41,-1.0942341327667235,0.5550847457627118,0.5152354570637119,0.5418992555294364,0.5301650984913558
42,-1.1416819095611572,0.5381488347457627,0.5143120960295475,0.5508251630945781,0.5351051201746425
43,-1.1714148283004762,0.5697033898305085,0.5133887349953832,0.5645094004203632,0.540082684132107
44,-1.1880961894989013,0.5655323093220339,0.5106186518928901,0.5742306221834965,0.5406493582491957
45,-1.1467126846313476,0.5413003177966103,0.49584487534626037,0.556518529265292,0.5311911745731341
46,-1.1694305896759034,0.5433792372881356,0.4976915974145891,0.5764307384258838,0.5446256670305902
47,-1.2145662546157836,0.5681408898305085,0.5096952908587258,0.5682856943730116,0.538123427598693
48,-1.2223672151565552,0.5628972457627118,0.5244690674053555,0.5711958676419389,0.5467844422057527
49,-1.1575589179992676,0.5668034957627118,0.5327793167128347,0.5926663429746333,0.5684923586360614
50,-1.1741340637207032,0.5798463983050848,0.5207756232686981,0.5872471640179269,0.5660904095617926
1,-0.10599367887480185,0.3008739406779661,0.3047091412742382,0.2717009741865326,0.21535212782664273
2,-0.3417809545993805,0.32510593220338985,0.3314866112650046,0.3284690029276846,0.31050198734363293
3,-0.48310420513153074,0.32221927966101693,0.3333333333333333,0.352003097987989,0.3496281338365954
4,-0.5563241600990295,0.3761520127118644,0.3601108033240997,0.3689142101688341,0.37024223750172824
5,-0.6382171630859375,0.37457627118644066,0.39242843951985223,0.42773662929177236,0.4209789398470225
6,-0.711487066745758,0.4209613347457627,0.41089566020313945,0.4662481680586077,0.44905745423483384
7,-0.7303399085998535,0.42537076271186436,0.42843951985226225,0.47435360040771,0.46924743108531025
8,-0.7842366337776184,0.44753707627118644,0.4265927977839335,0.48994003328021457,0.4672893826424324
9,-0.7857351183891297,0.41780985169491525,0.43028624192059095,0.49237785769195475,0.47827874867151793
10,-0.815344774723053,0.4360699152542373,0.4358264081255771,0.5036036574259621,0.49310981964762113
11,-0.8596267461776733,0.44882150423728817,0.44967682363804246,0.5087973099209941,0.4957550736122979
12,-0.8829180598258972,0.449073093220339,0.4515235457063712,0.5172673773896237,0.4908234686423815
13,-0.8785207271575928,0.4467425847457627,0.45060018467220686,0.5164097960144599,0.4987881470854125
14,-0.9391767859458924,0.4779925847457627,0.4967682363804247,0.5136938276817433,0.5042861446633864
15,-0.9386922359466553,0.487354343220339,0.5078485687903971,0.5222206425171877,0.5088787370564789
16,-1.002395236492157,0.5254237288135594,0.5263157894736842,0.5582166791244548,0.52376388014498
17,-1.0401081800460816,0.5303495762711864,0.5493998153277931,0.5683934470003444,0.5495466133700916
18,-1.0873440504074097,0.5478151483050848,0.5577100646352724,0.6061729354262378,0.5723432955465515
19,-1.0629279136657714,0.5660619703389831,0.5706371191135734,0.6128342604288612,0.5815408629356965
20,-1.0446214199066162,0.5543034957627119,0.5715604801477377,0.5933901110884678,0.5808196678060918
21,-1.07575124502182,0.5709878177966102,0.5687903970452447,0.6210652240487426,0.6054957059149505
22,-1.096943235397339,0.5741128177966102,0.577100646352724,0.6415075593142358,0.6069010845989453
23,-1.086122417449951,0.5532574152542373,0.577100646352724,0.6207447047682321,0.6085148211887714
24,-1.1349678754806518,0.5613479872881356,0.566943674976916,0.6085513880853373,0.589244106211458
25,-1.1427225351333619,0.5735963983050848,0.566943674976916,0.6168908435580494,0.593723355861438
26,-1.1430445909500122,0.5738612288135594,0.5817174515235457,0.6359628250294529,0.6116409224978508
27,-1.1729545831680297,0.5668167372881356,0.5780240073868883,0.626166132406025,0.6090025362794701
28,-1.1356444120407105,0.5722987288135594,0.5854108956602031,0.6266917289577961,0.6181592529286405
29,-1.1362761497497558,0.559520656779661,0.5734072022160664,0.6117787153676206,0.5970207463536507
30,-1.1220247983932494,0.5668167372881356,0.577100646352724,0.5990033546104021,0.5935462950579463
31,-1.1466823101043702,0.5423066737288136,0.5761772853185596,0.6127067465941056,0.6060017080463008
32,-1.1657119035720824,0.5709878177966102,0.5835641735918744,0.6483336320990174,0.6143579954247989
33,-1.145462441444397,0.5574152542372881,0.5844875346260388,0.603074142116065,0.6124259914578895
34,-1.182305097579956,0.6025291313559322,0.5872576177285319,0.6436568678693866,0.6117144625261921
35,-1.187006425857544,0.5675847457627119,0.579870729455217,0.6284276504680361,0.6071816963889739
36,-1.1690361738204955,0.5824549788135593,0.5854108956602031,0.6218535161387214,0.5988106603562245
37,-1.1814749240875244,0.5762049788135594,0.5891043397968606,0.6243345754639243,0.6030969704136003
38,-1.2193509101867677,0.5957362288135594,0.5881809787626963,0.6339177612744216,0.6075252363551806
39,-1.2115099906921387,0.5644597457627119,0.5881809787626963,0.6310369292659919,0.6116103862971354
40,-1.2082440376281738,0.5577065677966102,0.5706371191135734,0.6322733200094708,0.6135674731330175
41,-1.2265444278717041,0.5782971398305085,0.5817174515235457,0.6251358647147687,0.6105446089125408
42,-1.24624605178833,0.5806408898305084,0.5789473684210527,0.6231392464741509,0.6023119770372595
43,-1.2161776542663574,0.6022907838983051,0.5844875346260388,0.6442366775802719,0.605368191675959
44,-1.2445490121841432,0.6181541313559322,0.5974145891043398,0.655866109597338,0.6153326315371526
45,-1.2673184871673584,0.6296212923728813,0.615881809787627,0.662622838888503,0.6266693851979568
46,-1.2654953241348266,0.6137049788135593,0.6140350877192983,0.6487453278033396,0.6221130621426625
47,-1.2815221309661866,0.6124205508474576,0.6131117266851339,0.6574137066390838,0.6308801181614425
48,-1.2131837844848632,0.586864406779661,0.5974145891043398,0.625112296959188,0.6135169801214692
49,-1.2338290214538574,0.5772245762711864,0.590027700831025,0.6153559377392543,0.5940088730188282
50,-1.2333120107650757,0.5834745762711864,0.58264081255771,0.6123088829806381,0.5822130222770383
1,-0.11861789636313916,0.33034957627118644,0.31486611265004616,0.3068115732450559,0.23492491420830458
2,-0.279240083694458,0.38238877118644066,0.39335180055401664,0.3793699305190569,0.3573085242726359
3,-0.35355589389801023,0.3555481991525424,0.38873499538319484,0.37702131740204625,0.39311955538593224
4,-0.42810899019241333,0.3547934322033898,0.3591874422899354,0.37459908620786664,0.3788200141233086
5,-0.5168482482433319,0.3587129237288136,0.3564173591874423,0.41049194615065543,0.37197375888360623
6,-0.6160974979400635,0.36807468220338985,0.3527239150507849,0.41276593652983323,0.36492268190663457
7,-0.6888719439506531,0.4024629237288136,0.3518005540166205,0.46700185967048613,0.4025744716294678
8,-0.7407343864440918,0.4165121822033898,0.36472760849492153,0.47187461196939856,0.4088067806600509
9,-0.77663494348526,0.40557468220338977,0.3638042474607572,0.4770760728730344,0.4137736996977445
10,-0.8167075514793396,0.4178363347457627,0.3619575253924284,0.48105180262812963,0.40397272556120273
11,-0.8349621295928955,0.41757150423728817,0.3674976915974146,0.46809489966249984,0.38925519312768836
12,-0.9043781518936157,0.4305879237288136,0.3850415512465374,0.4874663344731888,0.41329793704388923
13,-0.9487117171287537,0.4321371822033898,0.40166204986149584,0.47468967168252324,0.41690654411602995
